step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size
301587,1476,20.0,2.0,186,0.009959680028259754,2.220585346221924,0.7285717,50000
302020,1477,90.0,9.0,433,0.016463233157992363,2.1632421016693115,0.728182,50000
302067,1478,0.0,0.0,47,0.0066766939125955105,2.0586037635803223,0.7281397000000001,50000
302118,1479,10.0,1.0,51,0.007796369958668947,2.135213613510132,0.7280938,50000
302341,1480,60.0,6.0,223,0.0065520210191607475,2.1165354251861572,0.7278931,50000
302828,1481,100.0,10.0,487,0.004239577800035477,2.090088367462158,0.7274548000000001,50000
302917,1482,10.0,1.0,89,0.022102750837802887,2.187537670135498,0.7273746999999999,50000
303300,1483,60.0,6.0,383,0.00842624343931675,2.0465049743652344,0.72703,50000
303458,1484,30.0,3.0,158,0.0063306838274002075,1.9939227104187012,0.7268878,50000
303645,1485,70.0,7.0,187,0.010373054072260857,1.9813849925994873,0.7267195,50000
303767,1486,20.0,2.0,122,0.00570809468626976,2.2863850593566895,0.7266097,50000
304463,1487,130.0,13.0,696,0.0036223423667252064,2.0838022232055664,0.7259833,50000
304612,1488,0.0,0.0,149,0.0055203209631145,2.247772693634033,0.7258492,50000
305742,1489,130.0,13.0,1130,0.006955339107662439,2.172666311264038,0.7248322,50000
305962,1490,40.0,4.0,220,0.002720943419262767,1.8264093399047852,0.7246342,50000
306048,1491,0.0,0.0,86,0.00469155004248023,2.126464366912842,0.7245568,50000
306129,1492,10.0,1.0,81,0.002401144476607442,1.8221125602722168,0.7244839000000001,50000
306186,1493,0.0,0.0,57,0.0032458268105983734,1.9644405841827393,0.7244326,50000
306434,1494,70.0,7.0,248,0.0029020514339208603,1.9956434965133667,0.7242094,50000
307119,1495,110.0,11.0,685,0.00894194096326828,2.141921281814575,0.7235929000000001,50000
307195,1496,10.0,1.0,76,0.004827385768294334,2.0174942016601562,0.7235245,50000
307249,1497,10.0,1.0,54,0.006081432104110718,2.0610060691833496,0.7234759,50000
307300,1498,10.0,1.0,51,0.004391866736114025,1.9931974411010742,0.72343,50000
307455,1499,10.0,1.0,155,0.0050854189321398735,2.1244232654571533,0.7232905000000001,50000
307773,1500,80.0,8.0,318,0.002861569169908762,2.0329439640045166,0.7230042999999999,50000
307881,1501,30.0,3.0,108,0.008645162917673588,2.2516255378723145,0.7229071,50000
308003,1502,30.0,3.0,122,0.0032707059290260077,1.9262568950653076,0.7227973,50000
308080,1503,20.0,2.0,77,0.0030726436525583267,1.7867525815963745,0.722728,50000
308195,1504,20.0,2.0,115,0.006192673929035664,2.0555455684661865,0.7226245,50000
308247,1505,10.0,1.0,52,0.0021431075874716043,2.137324094772339,0.7225777,50000
308334,1506,10.0,1.0,87,0.0034269513562321663,1.9767823219299316,0.7224994,50000
308557,1507,60.0,6.0,223,0.0037076356820762157,2.0739870071411133,0.7222987,50000
308778,1508,30.0,3.0,221,0.003216787241399288,1.8944859504699707,0.7220998000000001,50000
309048,1509,50.0,5.0,270,0.004485192243009806,2.1199421882629395,0.7218568000000001,50000
309264,1510,50.0,5.0,216,0.0032774717546999454,2.266486883163452,0.7216624,50000
309896,1511,130.0,13.0,632,0.0028033999260514975,2.1730995178222656,0.7210936,50000
310356,1512,110.0,11.0,460,0.01705222576856613,2.228990316390991,0.7206796,50000
310501,1513,30.0,3.0,145,0.007271714508533478,2.2523083686828613,0.7205490999999999,50000
310964,1514,110.0,11.0,463,0.009285738691687584,2.090498924255371,0.7201324,50000
311119,1515,30.0,3.0,155,0.006069219205528498,2.1193904876708984,0.7199929,50000
311283,1516,40.0,4.0,164,0.004158813040703535,2.1015849113464355,0.7198453,50000
311403,1517,30.0,3.0,120,0.010678513906896114,2.2002758979797363,0.7197373,50000
311464,1518,0.0,0.0,61,0.01555819995701313,2.1566243171691895,0.7196823999999999,50000
311545,1519,10.0,1.0,81,0.010064838454127312,2.1224205493927,0.7196095,50000
311933,1520,100.0,10.0,388,0.003452732926234603,2.2286343574523926,0.7192603,50000
312173,1521,30.0,3.0,240,0.004441391676664352,2.0179948806762695,0.7190443,50000
312269,1522,30.0,3.0,96,0.005241825245320797,2.0255351066589355,0.7189578999999999,50000
312319,1523,0.0,0.0,50,0.009068968705832958,2.0861198902130127,0.7189129,50000
312398,1524,20.0,2.0,79,0.007771720178425312,1.9117183685302734,0.7188418,50000
312446,1525,10.0,1.0,48,0.005234501324594021,2.285426616668701,0.7187986,50000
312500,1526,0.0,0.0,54,0.00489726010710001,2.252915382385254,0.71875,50000
312953,1527,90.0,9.0,453,0.005723639391362667,2.191713809967041,0.7183423,50000
313005,1528,10.0,1.0,52,0.010560804978013039,2.1709859371185303,0.7182955,50000
313137,1529,10.0,1.0,132,0.004283354617655277,2.191195487976074,0.7181767,50000
313354,1530,40.0,4.0,217,0.004024427849799395,2.299466133117676,0.7179814,50000
313765,1531,140.0,14.0,411,0.007178563624620438,2.155672073364258,0.7176115,50000
314268,1532,80.0,8.0,503,0.005360998213291168,2.154970407485962,0.7171588,50000
314322,1533,10.0,1.0,54,0.006772571709007025,2.189990282058716,0.7171102,50000
314482,1534,30.0,3.0,160,0.004942766390740871,2.0487911701202393,0.7169662,50000
314736,1535,50.0,5.0,254,0.015912413597106934,2.188361406326294,0.7167376,50000
314866,1536,20.0,2.0,130,0.0019636759534478188,2.1261544227600098,0.7166205999999999,50000
315258,1537,90.0,9.0,392,0.006575126200914383,2.2132515907287598,0.7162678,50000
315308,1538,10.0,1.0,50,0.0031304266303777695,1.8234190940856934,0.7162227999999999,50000
315385,1539,10.0,1.0,77,0.0027409950271248817,2.0544021129608154,0.7161534999999999,50000
315688,1540,80.0,8.0,303,0.00873292051255703,2.279508590698242,0.7158808,50000
316055,1541,80.0,8.0,367,0.00364274182356894,2.080761432647705,0.7155505,50000
316304,1542,70.0,7.0,249,0.0037624232936650515,1.9965894222259521,0.7153264,50000
316760,1543,80.0,8.0,456,0.007788566872477531,1.8789381980895996,0.714916,50000
317436,1544,100.0,10.0,676,0.004048513248562813,2.3611557483673096,0.7143075999999999,50000
317486,1545,10.0,1.0,50,0.0031176763586699963,2.1825594902038574,0.7142626000000001,50000
317679,1546,20.0,2.0,193,0.0025709769688546658,1.9586888551712036,0.7140889,50000
318323,1547,120.0,12.0,644,0.003136198502033949,2.094820976257324,0.7135092999999999,50000
318463,1548,40.0,4.0,140,0.003947935998439789,2.0945818424224854,0.7133833,50000
318511,1549,0.0,0.0,48,0.006781654432415962,1.8420774936676025,0.7133400999999999,50000
318633,1550,30.0,3.0,122,0.0036301787476986647,2.097382068634033,0.7132303,50000
318912,1551,60.0,6.0,279,0.002486230107024312,2.0446667671203613,0.7129792,50000
319003,1552,10.0,1.0,91,0.0030608640518039465,2.1026883125305176,0.7128973000000001,50000
319083,1553,10.0,1.0,80,0.0035339826717972755,2.0224008560180664,0.7128253,50000
319173,1554,20.0,2.0,90,0.0059106661938130856,2.2082901000976562,0.7127443,50000
319375,1555,30.0,3.0,202,0.0016013740096241236,2.0473928451538086,0.7125625,50000
319610,1556,50.0,5.0,235,0.0025551847647875547,2.075101852416992,0.712351,50000
319841,1557,50.0,5.0,231,0.0027507110498845577,2.101685047149658,0.7121431,50000
319974,1558,20.0,2.0,133,0.0022818828001618385,2.190319776535034,0.7120234000000001,50000
320027,1559,10.0,1.0,53,0.014066359028220177,2.1079907417297363,0.7119757,50000
320082,1560,10.0,1.0,55,0.011220159009099007,2.2045111656188965,0.7119262,50000
320276,1561,20.0,2.0,194,0.010114221833646297,2.022860050201416,0.7117515999999999,50000
320527,1562,50.0,5.0,251,0.010922469198703766,1.7118725776672363,0.7115256999999999,50000
320577,1563,10.0,1.0,50,0.010301653295755386,2.1440930366516113,0.7114807,50000
320656,1564,10.0,1.0,79,0.009633785113692284,1.9061429500579834,0.7114096,50000
320784,1565,40.0,4.0,128,0.01139700599014759,2.228911876678467,0.7112944,50000
321002,1566,40.0,4.0,218,0.011764712631702423,2.08848237991333,0.7110981999999999,50000
321471,1567,80.0,8.0,469,0.00894315354526043,2.1306886672973633,0.7106760999999999,50000
321635,1568,20.0,2.0,164,0.011911803856492043,2.2261812686920166,0.7105285,50000
322320,1569,110.0,11.0,685,0.005443167872726917,2.1695704460144043,0.709912,50000
322821,1570,100.0,10.0,501,0.004242653958499432,1.9677863121032715,0.7094611,50000
322976,1571,30.0,3.0,155,0.008523472584784031,2.195962905883789,0.7093216,50000
323444,1572,80.0,8.0,468,0.00558527372777462,2.40118408203125,0.7089004,50000
323594,1573,40.0,4.0,150,0.006397628225386143,2.1906228065490723,0.7087654,50000
323909,1574,80.0,8.0,315,0.004694811999797821,2.1938962936401367,0.7084819,50000
324019,1575,10.0,1.0,110,0.015351323410868645,2.2358686923980713,0.7083828999999999,50000
324207,1576,20.0,2.0,188,0.002599092200398445,1.9788280725479126,0.7082137,50000
324491,1577,60.0,6.0,284,0.005809063091874123,2.073909282684326,0.7079581,50000
324602,1578,30.0,3.0,111,0.007748029660433531,2.1681721210479736,0.7078582,50000
324680,1579,30.0,3.0,78,0.00423823669552803,1.9376780986785889,0.707788,50000
324978,1580,70.0,7.0,298,0.006282620131969452,2.073183059692383,0.7075198,50000
325107,1581,20.0,2.0,129,0.005174047313630581,2.2830440998077393,0.7074037,50000
325322,1582,40.0,4.0,215,0.0035710555966943502,2.19362735748291,0.7072102,50000
325606,1583,50.0,5.0,284,0.010179796256124973,2.1363301277160645,0.7069546,50000
325805,1584,70.0,7.0,199,0.004575344733893871,2.287074565887451,0.7067755,50000
326258,1585,80.0,8.0,453,0.005657576955854893,2.3123722076416016,0.7063678,50000
326312,1586,10.0,1.0,54,0.0063888803124427795,2.2490506172180176,0.7063192,50000
326410,1587,20.0,2.0,98,0.00262118736281991,2.173774480819702,0.706231,50000
326823,1588,100.0,10.0,413,0.004357567522674799,2.258960723876953,0.7058593,50000
326875,1589,0.0,0.0,52,0.002328855451196432,2.1908416748046875,0.7058125,50000
327262,1590,80.0,8.0,387,0.007616668473929167,2.1834139823913574,0.7054642,50000
327464,1591,50.0,5.0,202,0.008094913326203823,2.2782912254333496,0.7052824,50000
327545,1592,10.0,1.0,81,0.0018990685930475593,2.1419713497161865,0.7052095,50000
327813,1593,60.0,6.0,268,0.0034165228717029095,2.1834428310394287,0.7049683,50000
327869,1594,10.0,1.0,56,0.0021692272275686264,2.1262717247009277,0.7049179,50000
328411,1595,120.0,12.0,542,0.005337454844266176,1.9988183975219727,0.7044301,50000
328460,1596,0.0,0.0,49,0.013084014877676964,2.2242088317871094,0.704386,50000
328513,1597,10.0,1.0,53,0.00886663980782032,2.0909786224365234,0.7043383,50000
329359,1598,190.0,18.0,846,0.002815758576616645,2.1038050651550293,0.7035769000000001,50000
329516,1599,40.0,4.0,157,0.002477743662893772,1.949594259262085,0.7034355999999999,50000
329568,1600,10.0,1.0,52,0.004958556033670902,1.960646390914917,0.7033887999999999,50000
329832,1601,70.0,7.0,264,0.004664152394980192,2.108125686645508,0.7031512,50000
330154,1602,100.0,10.0,322,0.011985445395112038,2.2639386653900146,0.7028614,50000
330227,1603,20.0,2.0,73,0.02067246288061142,2.219538688659668,0.7027957,50000
330319,1604,30.0,3.0,92,0.014199444092810154,2.140547275543213,0.7027129000000001,50000
330504,1605,50.0,5.0,185,0.009420990012586117,2.1576032638549805,0.7025463999999999,50000
330660,1606,10.0,1.0,156,0.0333414189517498,2.4096131324768066,0.702406,50000
330714,1607,10.0,1.0,54,0.006825312972068787,2.08587384223938,0.7023573999999999,50000
330771,1608,20.0,2.0,57,0.004549103789031506,2.045780658721924,0.7023060999999999,50000
331088,1609,80.0,8.0,317,0.01009482890367508,2.280958414077759,0.7020208,50000
331200,1610,30.0,3.0,112,0.006537407636642456,2.2459020614624023,0.70192,50000
331441,1611,70.0,7.0,241,0.00753118796274066,2.3179521560668945,0.7017031,50000
332402,1612,160.0,16.0,961,0.006099486257880926,2.2795629501342773,0.7008382,50000
332595,1613,50.0,5.0,193,0.003931418061256409,2.105865001678467,0.7006645,50000
332788,1614,40.0,4.0,193,0.006560012698173523,2.3502583503723145,0.7004908000000001,50000
333037,1615,50.0,5.0,249,0.004332451149821281,2.15329647064209,0.7002667,50000
333396,1616,80.0,8.0,359,0.00565340556204319,2.0416765213012695,0.6999435999999999,50000
333595,1617,60.0,6.0,199,0.00825207494199276,2.2776966094970703,0.6997645,50000
334260,1618,130.0,13.0,665,0.004853497724980116,2.150494337081909,0.699166,50000
334754,1619,120.0,12.0,494,0.006389082875102758,2.168243408203125,0.6987213999999999,50000
334930,1620,10.0,1.0,176,0.003456001402810216,2.192690372467041,0.698563,50000
335057,1621,30.0,3.0,127,0.0036434251815080643,2.146969795227051,0.6984486999999999,50000
335106,1622,0.0,0.0,49,0.007775692734867334,2.208620548248291,0.6984045999999999,50000
335228,1623,30.0,3.0,122,0.004843553528189659,2.3389008045196533,0.6982948,50000
335875,1624,175.0,17.0,647,0.019359763711690903,2.1561458110809326,0.6977125,50000
335958,1625,10.0,1.0,83,0.00304642366245389,2.0884218215942383,0.6976378000000001,50000
336121,1626,40.0,4.0,163,0.007931315340101719,2.3062992095947266,0.6974910999999999,50000
336310,1627,50.0,5.0,189,0.0019152290187776089,2.195779800415039,0.697321,50000
336464,1628,10.0,1.0,154,0.004195155575871468,2.173013687133789,0.6971824,50000
336515,1629,10.0,1.0,51,0.003655824577435851,2.3272061347961426,0.6971365,50000
336572,1630,0.0,0.0,57,0.0028871451504528522,2.1275477409362793,0.6970852000000001,50000
336732,1631,40.0,4.0,160,0.0070125325582921505,2.241243600845337,0.6969412,50000
337083,1632,80.0,8.0,351,0.005641967058181763,2.0286922454833984,0.6966253,50000
337251,1633,70.0,7.0,168,0.00355972396209836,2.238926887512207,0.6964741,50000
337304,1634,10.0,1.0,53,0.0030055916868150234,2.0083279609680176,0.6964264,50000
337480,1635,30.0,3.0,176,0.002410085406154394,2.2959272861480713,0.696268,50000
337534,1636,0.0,0.0,54,0.0023766844533383846,2.435929298400879,0.6962193999999999,50000
337588,1637,10.0,1.0,54,0.002695246832445264,2.1324265003204346,0.6961708,50000
337724,1638,50.0,5.0,136,0.00677401153370738,2.1294472217559814,0.6960484,50000
338344,1639,90.0,9.0,620,0.005452936515212059,1.9768683910369873,0.6954904,50000
338434,1640,20.0,2.0,90,0.003757570870220661,2.341001033782959,0.6954094,50000
338958,1641,90.0,9.0,524,0.0042499881237745285,2.063168525695801,0.6949377999999999,50000
339098,1642,40.0,4.0,140,0.0036433301866054535,2.1305713653564453,0.6948118,50000
339590,1643,90.0,9.0,492,0.0047803521156311035,2.031141996383667,0.694369,50000
339780,1644,30.0,3.0,190,0.004472983069717884,2.224379062652588,0.694198,50000
339953,1645,50.0,5.0,173,0.00255173584446311,2.18320631980896,0.6940423,50000
340112,1646,30.0,3.0,159,0.01505918800830841,2.2589526176452637,0.6938991999999999,50000
340304,1647,0.0,0.0,192,0.00947619415819645,2.2678842544555664,0.6937264000000001,50000
340354,1648,10.0,1.0,50,0.005438774358481169,2.2316622734069824,0.6936814,50000
340663,1649,90.0,9.0,309,0.005702245514839888,2.1533095836639404,0.6934033,50000
340972,1650,80.0,8.0,309,0.005931016057729721,2.2158241271972656,0.6931252,50000
341193,1651,40.0,4.0,221,0.011252980679273605,2.3278732299804688,0.6929263,50000
341766,1652,100.0,10.0,573,0.009817343205213547,2.489678382873535,0.6924106,50000
342324,1653,120.0,12.0,558,0.005547274835407734,2.1422555446624756,0.6919084,50000
342495,1654,70.0,7.0,171,0.012345274910330772,2.133030891418457,0.6917545,50000
342711,1655,40.0,4.0,216,0.006790804676711559,2.287407159805298,0.6915601,50000
342940,1656,50.0,5.0,229,0.00662985211238265,2.1041550636291504,0.691354,50000
343030,1657,40.0,4.0,90,0.004443328827619553,2.2433972358703613,0.691273,50000
343217,1658,40.0,4.0,187,0.006790504790842533,2.459324359893799,0.6911047,50000
343269,1659,10.0,1.0,52,0.004820545669645071,2.1372756958007812,0.6910579,50000
343325,1660,10.0,1.0,56,0.0036419553216546774,2.077242612838745,0.6910075,50000
344009,1661,80.0,8.0,684,0.007589454762637615,2.249115467071533,0.6903919000000001,50000
344276,1662,70.0,7.0,267,0.0046096062287688255,2.1571884155273438,0.6901516,50000
344360,1663,0.0,0.0,84,0.005478135775774717,2.4798989295959473,0.6900759999999999,50000
344519,1664,30.0,3.0,159,0.009141039103269577,2.3273534774780273,0.6899329,50000
344569,1665,10.0,1.0,50,0.006695304997265339,2.1337084770202637,0.6898879,50000
344978,1666,90.0,9.0,409,0.003342741634696722,2.447636842727661,0.6895198,50000
345070,1667,30.0,3.0,92,0.009484218433499336,2.1206209659576416,0.6894370000000001,50000
345382,1668,90.0,9.0,312,0.011839320883154869,2.2747297286987305,0.6891562,50000
345466,1669,20.0,2.0,84,0.004287844989448786,2.148238182067871,0.6890806,50000
345987,1670,80.0,8.0,521,0.00292848888784647,2.3316493034362793,0.6886117,50000
346039,1671,10.0,1.0,52,0.005754836834967136,2.205322265625,0.6885649,50000
346322,1672,60.0,6.0,283,0.0052345828153193,2.2041687965393066,0.6883102,50000
346604,1673,50.0,5.0,282,0.01846843585371971,2.3522355556488037,0.6880564,50000
346681,1674,10.0,1.0,77,0.0026831007562577724,2.1266772747039795,0.6879871,50000
346734,1675,10.0,1.0,53,0.00296262139454484,2.2871623039245605,0.6879394,50000
347331,1676,150.0,15.0,597,0.005146091338247061,2.1444599628448486,0.6874021,50000
347683,1677,70.0,7.0,352,0.004544475581496954,2.228910446166992,0.6870852999999999,50000
348398,1678,110.0,11.0,715,0.007156177889555693,2.5049614906311035,0.6864418,50000
348453,1679,10.0,1.0,55,0.004223389085382223,2.319072961807251,0.6863923,50000
348501,1680,10.0,1.0,48,0.003337391186505556,2.2904157638549805,0.6863490999999999,50000
348585,1681,0.0,0.0,84,0.00653412938117981,2.355940818786621,0.6862735,50000
348726,1682,30.0,3.0,141,0.002766202436760068,2.1861934661865234,0.6861466,50000
348865,1683,10.0,1.0,139,0.004475374706089497,2.119925022125244,0.6860215000000001,50000
349664,1684,190.0,18.0,799,0.0024855686351656914,1.9093271493911743,0.6853024000000001,50000
350034,1685,80.0,8.0,370,0.01325891725718975,2.136554479598999,0.6849694,50000
350383,1686,80.0,8.0,349,0.006398404482752085,2.2616782188415527,0.6846553,50000
350432,1687,10.0,1.0,49,0.019545679911971092,2.3120181560516357,0.6846112,50000
350978,1688,140.0,14.0,546,0.02129863016307354,2.293349266052246,0.6841198,50000
351263,1689,80.0,8.0,285,0.013143736869096756,2.238476276397705,0.6838633000000001,50000
351515,1690,60.0,6.0,252,0.006754666566848755,2.322709798812866,0.6836365,50000
351655,1691,30.0,3.0,140,0.013331441208720207,2.2016384601593018,0.6835105,50000
352180,1692,80.0,8.0,525,0.012522555887699127,2.3265438079833984,0.683038,50000
352494,1693,60.0,6.0,314,0.0051113395020365715,2.2949914932250977,0.6827554,50000
353007,1694,110.0,11.0,513,0.0056589022278785706,2.369372606277466,0.6822937,50000
353054,1695,0.0,0.0,47,0.00374194816686213,2.1441192626953125,0.6822514,50000
353163,1696,30.0,3.0,109,0.005402046255767345,2.362075090408325,0.6821533,50000
353755,1697,100.0,10.0,592,0.009280918166041374,2.3816914558410645,0.6816205,50000
354446,1698,130.0,13.0,691,0.0036136365961283445,2.3821299076080322,0.6809986,50000
354535,1699,30.0,3.0,89,0.0034431300591677427,2.2230825424194336,0.6809185,50000
354756,1700,50.0,5.0,221,0.006350315175950527,2.368887186050415,0.6807196,50000
354856,1701,20.0,2.0,100,0.0038878093473613262,2.1401755809783936,0.6806296000000001,50000
