step,episode,ep_return_raw,ep_return_shaped,ep_len,loss,q_mean,epsilon,replay_size,lr
107352,290,50.0,5.0,110,0.0022256418596953154,0.22677654027938843,0.0,107352,6.097918e-05
107404,291,0.0,0.0,52,0.004418779164552689,0.27985650300979614,0.0,107404,6.097844333333333e-05
107458,292,0.0,0.0,54,0.005813458003103733,0.22118335962295532,0.0,107458,6.0977678333333334e-05
107512,293,10.0,1.0,54,0.002344750566408038,0.29939672350883484,0.0,107512,6.0976913333333334e-05
107561,294,10.0,1.0,49,0.002774028806015849,0.20168070495128632,0.0,107561,6.097621916666667e-05
107665,295,20.0,2.0,104,0.002911701099947095,0.21978837251663208,0.0,107665,6.0974745833333335e-05
107712,296,20.0,2.0,47,0.0037360088899731636,0.2104373574256897,0.0,107712,6.097408e-05
107768,297,0.0,0.0,56,0.0007732571102678776,0.1919860541820526,0.0,107768,6.097328666666667e-05
107819,298,0.0,0.0,51,0.0023731954861432314,0.2308928370475769,0.0,107819,6.097256416666667e-05
107870,299,10.0,1.0,51,0.001526505220681429,0.21440595388412476,0.0,107870,6.097184166666667e-05
107920,300,10.0,1.0,50,0.002645550761371851,0.2606937289237976,0.0,107920,6.0971133333333337e-05
108178,301,20.0,2.0,258,0.0015961792087182403,0.1710376739501953,0.0,108178,6.096747833333333e-05
108228,302,10.0,1.0,50,0.00290280906483531,0.2592456340789795,0.0,108228,6.096677e-05
108279,303,0.0,0.0,51,0.002649392932653427,0.2956138253211975,0.0,108279,6.09660475e-05
108355,304,10.0,1.0,76,0.002286614151671529,0.2583300471305847,0.0,108355,6.0964970833333336e-05
111171,305,110.0,11.0,2816,0.0027040946297347546,0.2826460599899292,0.0,111171,6.09250775e-05
111224,306,0.0,0.0,53,0.006463431753218174,0.39593860507011414,0.0,111224,6.0924326666666666e-05
111397,307,0.0,0.0,173,0.001882940880022943,0.2710144519805908,0.0,111397,6.0921875833333336e-05
111477,308,20.0,2.0,80,0.003950796090066433,0.30933287739753723,0.0,111477,6.09207425e-05
111588,309,20.0,2.0,111,0.0008247928926721215,0.21349334716796875,0.0,111588,6.091917e-05
111635,310,0.0,0.0,47,0.0008051236509345472,0.20743167400360107,0.0,111635,6.091850416666667e-05
111949,311,40.0,4.0,314,0.005132078193128109,0.3609386086463928,0.0,111949,6.091405583333333e-05
112002,312,0.0,0.0,53,0.0015330944443121552,0.2917974889278412,0.0,112002,6.0913305e-05
112053,313,10.0,1.0,51,0.0015410471241921186,0.24483206868171692,0.0,112053,6.09125825e-05
112585,314,90.0,9.0,532,0.006354877725243568,0.3404778838157654,0.0,112585,6.090504583333333e-05
112721,315,40.0,4.0,136,0.003491770476102829,0.4174659848213196,0.0,112721,6.090311916666667e-05
112928,316,20.0,2.0,207,0.007295972667634487,0.24221134185791016,0.0,112928,6.0900186666666665e-05
112975,317,10.0,1.0,47,0.003969085868448019,0.249505877494812,0.0,112975,6.089952083333333e-05
113144,318,50.0,5.0,169,0.005544416606426239,0.27733415365219116,0.0,113144,6.089712666666667e-05
113192,319,10.0,1.0,48,0.0027938156854361296,0.24804720282554626,0.0,113192,6.089644666666667e-05
113242,320,10.0,1.0,50,0.004722690209746361,0.3673497140407562,0.0,113242,6.0895738333333334e-05
113672,321,100.0,10.0,430,0.0035242780577391386,0.3164099454879761,0.0,113672,6.0889646666666666e-05
113857,322,20.0,2.0,185,0.003803504165261984,0.37527862191200256,0.0,113857,6.088702583333333e-05
114106,323,70.0,7.0,249,0.003193109994754195,0.4100388288497925,0.0,114106,6.088349833333333e-05
114484,324,70.0,7.0,378,0.004971305374056101,0.258127361536026,0.0,114484,6.0878143333333337e-05
114603,325,20.0,2.0,119,0.002776028588414192,0.26975300908088684,0.0,114603,6.08764575e-05
114652,326,0.0,0.0,49,0.0032577523961663246,0.22649604082107544,0.0,114652,6.087576333333333e-05
114701,327,10.0,1.0,49,0.0016024007927626371,0.22349631786346436,0.0,114701,6.0875069166666666e-05
114750,328,10.0,1.0,49,0.002031007781624794,0.2855054438114166,0.0,114750,6.0874375e-05
116264,329,110.0,11.0,1514,0.003051439533010125,0.2992412745952606,0.0,116264,6.0852926666666665e-05
116314,330,0.0,0.0,50,0.002600682433694601,0.4061560034751892,0.0,116314,6.085221833333333e-05
116362,331,10.0,1.0,48,0.00418969988822937,0.27103787660598755,0.0,116362,6.085153833333333e-05
116579,332,30.0,3.0,217,0.00297046871855855,0.3385632038116455,0.0,116579,6.084846416666667e-05
116783,333,40.0,4.0,204,0.0015310560120269656,0.31140726804733276,0.0,116783,6.084557416666667e-05
116836,334,0.0,0.0,53,0.0024444148875772953,0.3267866373062134,0.0,116836,6.084482333333334e-05
116885,335,10.0,1.0,49,0.002187738660722971,0.28637152910232544,0.0,116885,6.084412916666667e-05
116939,336,0.0,0.0,54,0.002512626349925995,0.3085951805114746,0.0,116939,6.084336416666667e-05
118380,337,265.0,23.0,1441,0.0012989789247512817,0.3397456109523773,0.0,118380,6.082295e-05
118434,338,10.0,1.0,54,0.003162889275699854,0.30604320764541626,0.0,118434,6.0822185e-05
118485,339,10.0,1.0,51,0.0018757948419079185,0.24850007891654968,0.0,118485,6.08214625e-05
118652,340,30.0,3.0,167,0.004955423530191183,0.34265488386154175,0.0,118652,6.081909666666667e-05
119058,341,100.0,10.0,406,0.005482675042003393,0.299073189496994,0.0,119058,6.0813345e-05
119300,342,40.0,4.0,242,0.0022197687067091465,0.2522883415222168,0.0,119300,6.0809916666666665e-05
119454,343,20.0,2.0,154,0.0024281316436827183,0.33246850967407227,0.0,119454,6.0807735e-05
119640,344,50.0,5.0,186,0.0020366632379591465,0.33272093534469604,0.0,119640,6.08051e-05
119756,345,20.0,2.0,116,0.0016118106432259083,0.2721829414367676,0.0,119756,6.080345666666667e-05
119803,346,0.0,0.0,47,0.0020517122466117144,0.3344160318374634,0.0,119803,6.0802790833333334e-05
119999,347,40.0,4.0,196,0.0014521281700581312,0.2547362148761749,0.0,119999,6.080001416666667e-05
120050,348,0.0,0.0,51,0.001781898783519864,0.3048241138458252,0.0,120050,6.079929166666667e-05
120243,349,30.0,3.0,193,0.004743545316159725,0.36736929416656494,0.0,120243,6.07965575e-05
120657,350,60.0,6.0,414,0.0017763865180313587,0.26821333169937134,0.0,120657,6.0790692500000003e-05
120715,351,0.0,0.0,58,0.005786252208054066,0.2942846119403839,0.0,120715,6.078987083333333e-05
120881,352,40.0,4.0,166,0.0019251490011811256,0.32415062189102173,0.0,120881,6.078751916666667e-05
120932,353,10.0,1.0,51,0.00304781855084002,0.39222511649131775,0.0,120932,6.078679666666667e-05
121359,354,90.0,9.0,427,0.004518839064985514,0.4001231789588928,0.0,121359,6.07807475e-05
121410,355,10.0,1.0,51,0.007629529107362032,0.35484057664871216,0.0,121410,6.0780025e-05
121490,356,0.0,0.0,80,0.004001659341156483,0.2952699661254883,0.0,121490,6.077889166666667e-05
121540,357,0.0,0.0,50,0.0040108575485646725,0.34178128838539124,0.0,121540,6.077818333333334e-05
121597,358,10.0,1.0,57,0.0009901495650410652,0.30301153659820557,0.0,121597,6.077737583333333e-05
121654,359,0.0,0.0,57,0.004432083107531071,0.3398815393447876,0.0,121654,6.077656833333333e-05
121707,360,0.0,0.0,53,0.004455600865185261,0.429010808467865,0.0,121707,6.07758175e-05
121759,361,10.0,1.0,52,0.010309092700481415,0.3413420021533966,0.0,121759,6.077508083333333e-05
121977,362,50.0,5.0,218,0.004183543846011162,0.3102557361125946,0.0,121977,6.07719925e-05
122029,363,0.0,0.0,52,0.0047812252305448055,0.3674588203430176,0.0,122029,6.077125583333334e-05
122082,364,10.0,1.0,53,0.005438372027128935,0.2585465908050537,0.0,122082,6.0770505000000004e-05
122137,365,10.0,1.0,55,0.001822519931010902,0.41185951232910156,0.0,122137,6.076972583333333e-05
122189,366,10.0,1.0,52,0.004410131368786097,0.30860865116119385,0.0,122189,6.0768989166666665e-05
122271,367,10.0,1.0,82,0.005919899791479111,0.4529713988304138,0.0,122271,6.07678275e-05
122521,368,20.0,2.0,250,0.003885116893798113,0.3626876473426819,0.0,122521,6.076428583333334e-05
122574,369,0.0,0.0,53,0.004462088458240032,0.2512800991535187,0.0,122574,6.0763535000000004e-05
122802,370,60.0,6.0,228,0.0050679538398981094,0.25907573103904724,0.0,122802,6.0760305e-05
122913,371,20.0,2.0,111,0.0037769353948533535,0.3646506071090698,0.0,122913,6.0758732500000004e-05
122964,372,0.0,0.0,51,0.0018286281265318394,0.3342379927635193,0.0,122964,6.0758010000000004e-05
123016,373,10.0,1.0,52,0.0031859762966632843,0.2624894082546234,0.0,123016,6.075727333333334e-05
123160,374,40.0,4.0,144,0.009600064717233181,0.37686318159103394,0.0,123160,6.075523333333334e-05
123210,375,10.0,1.0,50,0.0023274384438991547,0.25288307666778564,0.0,123210,6.0754525000000004e-05
123316,376,20.0,2.0,106,0.004306405317038298,0.3757357597351074,0.0,123316,6.075302333333333e-05
123369,377,10.0,1.0,53,0.0032198517583310604,0.338956356048584,0.0,123369,6.07522725e-05
123475,378,20.0,2.0,106,0.003334051463752985,0.3402761220932007,0.0,123475,6.0750770833333334e-05
123647,379,20.0,2.0,172,0.0021708360873162746,0.3208775818347931,0.0,123647,6.074833416666667e-05
123694,380,10.0,1.0,47,0.006555876694619656,0.26821064949035645,0.0,123694,6.074766833333334e-05
123750,381,10.0,1.0,56,0.002689013257622719,0.3304218649864197,0.0,123750,6.0746875000000004e-05
123803,382,0.0,0.0,53,0.002481467090547085,0.35289710760116577,0.0,123803,6.0746124166666665e-05
123890,383,30.0,3.0,87,0.0037800935097038746,0.2965153455734253,0.0,123890,6.074489166666667e-05
124438,384,100.0,10.0,548,0.004210785496979952,0.38572579622268677,0.0,124438,6.073712833333333e-05
124881,385,70.0,7.0,443,0.003037872724235058,0.3068957030773163,0.0,124881,6.07308525e-05
125030,386,30.0,3.0,149,0.0077226422727108,0.3140827715396881,0.0,125030,6.0728741666666665e-05
125082,387,10.0,1.0,52,0.004637726582586765,0.25990384817123413,0.0,125082,6.0728005e-05
125560,388,70.0,7.0,478,0.003675498068332672,0.2790646255016327,0.0,125560,6.072123333333334e-05
125700,389,40.0,4.0,140,0.0029348076786845922,0.3963083326816559,0.0,125700,6.071925e-05
125751,390,10.0,1.0,51,0.003061457071453333,0.24899761378765106,0.0,125751,6.0718527500000003e-05
125942,391,40.0,4.0,191,0.0005311142886057496,0.2701861560344696,0.0,125942,6.071582166666667e-05
125993,392,10.0,1.0,51,0.003521374426782131,0.2593947649002075,0.0,125993,6.071509916666667e-05
126043,393,0.0,0.0,50,0.0017974420916289091,0.3684123158454895,0.0,126043,6.0714390833333336e-05
126093,394,10.0,1.0,50,0.002854816848412156,0.3872770071029663,0.0,126093,6.07136825e-05
126144,395,10.0,1.0,51,0.005389464553445578,0.35209041833877563,0.0,126144,6.0712960000000004e-05
126198,396,0.0,0.0,54,0.004736552946269512,0.26713991165161133,0.0,126198,6.0712195000000004e-05
126396,397,40.0,4.0,198,0.0016567513812333345,0.22882488369941711,0.0,126396,6.070939e-05
126775,398,70.0,7.0,379,0.0039059226401150227,0.42427170276641846,0.0,126775,6.0704020833333336e-05
126826,399,0.0,0.0,51,0.0058825877495110035,0.3064090609550476,0.0,126826,6.0703298333333336e-05
126878,400,10.0,1.0,52,0.0020315423607826233,0.3195955157279968,0.0,126878,6.070256166666667e-05
127134,401,80.0,8.0,256,0.003025225829333067,0.27458709478378296,0.0,127134,6.0698935e-05
127182,402,10.0,1.0,48,0.0026491873431950808,0.3645809292793274,0.0,127182,6.0698255e-05
127233,403,0.0,0.0,51,0.00437162397429347,0.2724074721336365,0.0,127233,6.06975325e-05
127416,404,20.0,2.0,183,0.0034967754036188126,0.3171704411506653,0.0,127416,6.069494e-05
127658,405,70.0,7.0,242,0.0017464610282331705,0.341508150100708,0.0,127658,6.069151166666667e-05
127709,406,10.0,1.0,51,0.003265238367021084,0.43944332003593445,0.0,127709,6.069078916666667e-05
128821,407,120.0,12.0,1112,0.004029528703540564,0.34666699171066284,0.0,128821,6.0675035833333335e-05
129300,408,90.0,9.0,479,0.006363884545862675,0.3619125783443451,0.0,129300,6.066825e-05
129381,409,10.0,1.0,81,0.003158202860504389,0.3887348771095276,0.0,129381,6.0667102500000004e-05
129494,410,20.0,2.0,113,0.006300440523773432,0.47953420877456665,0.0,129494,6.0665501666666666e-05
129628,411,30.0,3.0,134,0.0024598930031061172,0.3794209957122803,0.0,129628,6.066360333333334e-05
129684,412,0.0,0.0,56,0.00809384137392044,0.38945090770721436,0.0,129684,6.066281e-05
129733,413,0.0,0.0,49,0.0034458006266504526,0.3038669228553772,0.0,129733,6.066211583333333e-05
129783,414,0.0,0.0,50,0.003222895320504904,0.37842342257499695,0.0,129783,6.06614075e-05
129976,415,30.0,3.0,193,0.002235625172033906,0.2749306559562683,0.0,129976,6.065867333333333e-05
130474,416,110.0,11.0,498,0.006621665321290493,0.268798291683197,0.0,130474,6.065161833333333e-05
130527,417,0.0,0.0,53,0.003753441385924816,0.3658055067062378,0.0,130527,6.06508675e-05
130582,418,0.0,0.0,55,0.006500585004687309,0.24576586484909058,0.0,130582,6.0650088333333334e-05
130632,419,10.0,1.0,50,0.0026160639245063066,0.3889610469341278,0.0,130632,6.064938e-05
130720,420,10.0,1.0,88,0.003030176740139723,0.36851766705513,0.0,130720,6.064813333333333e-05
130769,421,10.0,1.0,49,0.0023949178867042065,0.41165727376937866,0.0,130769,6.0647439166666666e-05
131276,422,100.0,10.0,507,0.0019266176968812943,0.32752564549446106,0.0,131276,6.064025666666667e-05
131430,423,30.0,3.0,154,0.003090128768235445,0.3401464819908142,0.0,131430,6.0638075e-05
131742,424,40.0,4.0,312,0.004808724857866764,0.34853217005729675,0.0,131742,6.0633655e-05
131793,425,10.0,1.0,51,0.0011764656519517303,0.35357731580734253,0.0,131793,6.06329325e-05
131888,426,10.0,1.0,95,0.0027190973050892353,0.3902556300163269,0.0,131888,6.0631586666666665e-05
131969,427,20.0,2.0,81,0.006692897062748671,0.36934828758239746,0.0,131969,6.063043916666667e-05
132624,428,160.0,16.0,655,0.005962052848190069,0.4034655690193176,0.0,132624,6.062116e-05
132673,429,10.0,1.0,49,0.004840988200157881,0.5249414443969727,0.0,132673,6.062046583333333e-05
133181,430,90.0,9.0,508,0.005239995662122965,0.44743961095809937,0.0,133181,6.061326916666667e-05
133233,431,0.0,0.0,52,0.0011487769661471248,0.2975126802921295,0.0,133233,6.06125325e-05
133284,432,10.0,1.0,51,0.0026783188804984093,0.31684643030166626,0.0,133284,6.061181e-05
133504,433,40.0,4.0,220,0.00229171896353364,0.272333025932312,0.0,133504,6.060869333333333e-05
133767,434,50.0,5.0,263,0.00659903883934021,0.3376432955265045,0.0,133767,6.06049675e-05
134097,435,50.0,5.0,330,0.0030225259251892567,0.4699993133544922,0.0,134097,6.06002925e-05
134148,436,10.0,1.0,51,0.002952839247882366,0.30390655994415283,0.0,134148,6.059957e-05
134261,437,10.0,1.0,113,0.002578548388555646,0.34185075759887695,0.0,134261,6.059796916666667e-05
134315,438,0.0,0.0,54,0.0017271856777369976,0.3316926658153534,0.0,134315,6.059720416666667e-05
134364,439,10.0,1.0,49,0.001587501959875226,0.28006190061569214,0.0,134364,6.059651e-05
134558,440,20.0,2.0,194,0.0039855544455349445,0.3388856053352356,0.0,134558,6.059376166666667e-05
134607,441,0.0,0.0,49,0.010411365889012814,0.4463382363319397,0.0,134607,6.05930675e-05
134659,442,10.0,1.0,52,0.0023478460498154163,0.41156741976737976,0.0,134659,6.0592330833333336e-05
134921,443,40.0,4.0,262,0.0046309055760502815,0.33111292123794556,0.0,134921,6.0588619166666665e-05
134974,444,10.0,1.0,53,0.0029639366548508406,0.37147462368011475,0.0,134974,6.058786833333333e-05
135054,445,0.0,0.0,80,0.004262845031917095,0.41355621814727783,0.0,135054,6.0586735e-05
135104,446,0.0,0.0,50,0.0021490096114575863,0.2661745846271515,0.0,135104,6.058602666666667e-05
135154,447,0.0,0.0,50,0.001116989878937602,0.2920137643814087,0.0,135154,6.0585318333333337e-05
135238,448,0.0,0.0,84,0.003341777715831995,0.30657872557640076,0.0,135238,6.0584128333333335e-05
135290,449,10.0,1.0,52,0.006741947494447231,0.3902018070220947,0.0,135290,6.058339166666667e-05
136022,450,140.0,14.0,732,0.001629150239750743,0.3686838746070862,0.0,136022,6.057302166666667e-05
136194,451,20.0,2.0,172,0.0033761216327548027,0.42714112997055054,0.0,136194,6.0570585e-05
136246,452,0.0,0.0,52,0.005792871583253145,0.4862357974052429,0.0,136246,6.056984833333333e-05
136300,453,10.0,1.0,54,0.0034577185288071632,0.38776904344558716,0.0,136300,6.056908333333333e-05
136349,454,0.0,0.0,49,0.00672871433198452,0.5298895835876465,0.0,136349,6.0568389166666666e-05
136403,455,0.0,0.0,54,0.010065332986414433,0.6290876865386963,0.0,136403,6.0567624166666666e-05
136455,456,0.0,0.0,52,0.006447228603065014,0.4036623239517212,0.0,136455,6.05668875e-05
136601,457,40.0,4.0,146,0.005344848148524761,0.34948229789733887,0.0,136601,6.056481916666667e-05
136880,458,30.0,3.0,279,0.003225813154131174,0.4674042761325836,0.0,136880,6.0560866666666665e-05
136968,459,20.0,2.0,88,0.004182836040854454,0.44800323247909546,0.0,136968,6.0559620000000003e-05
137137,460,40.0,4.0,169,0.0033592144027352333,0.44883882999420166,0.0,137137,6.055722583333333e-05
137191,461,0.0,0.0,54,0.0044782464392483234,0.39303651452064514,0.0,137191,6.0556460833333334e-05
137273,462,20.0,2.0,82,0.00457648653537035,0.42812061309814453,0.0,137273,6.0555299166666665e-05
137322,463,10.0,1.0,49,0.0027146521024405956,0.39130374789237976,0.0,137322,6.0554605e-05
137417,464,20.0,2.0,95,0.0045081377029418945,0.46376949548721313,0.0,137417,6.055325916666667e-05
137540,465,40.0,4.0,123,0.003692326368764043,0.4654030203819275,0.0,137540,6.055151666666667e-05
137626,466,10.0,1.0,86,0.005501395091414452,0.4203827977180481,0.0,137626,6.055029833333333e-05
137680,467,0.0,0.0,54,0.013189088553190231,0.4174686074256897,0.0,137680,6.0549533333333334e-05
137769,468,10.0,1.0,89,0.006067010574042797,0.46410658955574036,0.0,137769,6.05482725e-05
138405,469,130.0,13.0,636,0.0027294314932078123,0.3488369584083557,0.0,138405,6.05392625e-05
138597,470,10.0,1.0,192,0.003221082966774702,0.31700438261032104,0.0,138597,6.05365425e-05
138647,471,10.0,1.0,50,0.0044390298426151276,0.3435255289077759,0.0,138647,6.0535834166666665e-05
138868,472,40.0,4.0,221,0.003164345398545265,0.34144163131713867,0.0,138868,6.0532703333333335e-05
138964,473,10.0,1.0,96,0.0008007247815839946,0.3663872182369232,0.0,138964,6.0531343333333335e-05
139015,474,0.0,0.0,51,0.00542055070400238,0.4962218701839447,0.0,139015,6.0530620833333335e-05
139145,475,20.0,2.0,130,0.002699434757232666,0.41835907101631165,0.0,139145,6.0528779166666666e-05
139199,476,10.0,1.0,54,0.0028258739039301872,0.30346953868865967,0.0,139199,6.052801416666667e-05
139253,477,0.0,0.0,54,0.006560221780091524,0.3904973566532135,0.0,139253,6.052724916666667e-05
139306,478,0.0,0.0,53,0.00469947699457407,0.4840770363807678,0.0,139306,6.0526498333333335e-05
139360,479,0.0,0.0,54,0.004166032187640667,0.4740111827850342,0.0,139360,6.0525733333333336e-05
139485,480,40.0,4.0,125,0.003073526080697775,0.4190269708633423,0.0,139485,6.05239625e-05
139539,481,0.0,0.0,54,0.002208980731666088,0.3826385736465454,0.0,139539,6.05231975e-05
139646,482,30.0,3.0,107,0.005411893129348755,0.45120733976364136,0.0,139646,6.052168166666667e-05
139700,483,10.0,1.0,54,0.004560987930744886,0.35564178228378296,0.0,139700,6.052091666666667e-05
139750,484,0.0,0.0,50,0.0021336982026696205,0.40079230070114136,0.0,139750,6.0520208333333335e-05
140147,485,80.0,8.0,397,0.0028761751018464565,0.3396914601325989,0.0,140147,6.051458416666667e-05
141092,486,250.0,22.0,945,0.002714722417294979,0.3901243507862091,0.0,141092,6.050119666666667e-05
141142,487,10.0,1.0,50,0.002304358873516321,0.36332279443740845,0.0,141142,6.050048833333333e-05
141197,488,0.0,0.0,55,0.00399628235027194,0.3964090049266815,0.0,141197,6.0499709166666666e-05
141248,489,10.0,1.0,51,0.010294387117028236,0.4238555133342743,0.0,141248,6.0498986666666666e-05
141495,490,50.0,5.0,247,0.0030309739522635937,0.5266300439834595,0.0,141495,6.04954875e-05
141543,491,10.0,1.0,48,0.0032935445196926594,0.4304961562156677,0.0,141543,6.04948075e-05
141595,492,10.0,1.0,52,0.005503738299012184,0.44091784954071045,0.0,141595,6.049407083333333e-05
141792,493,20.0,2.0,197,0.006056457757949829,0.438641220331192,0.0,141792,6.049128e-05
141885,494,50.0,5.0,93,0.004081357270479202,0.45391932129859924,0.0,141885,6.04899625e-05
142043,495,20.0,2.0,158,0.005002528894692659,0.3973348140716553,0.0,142043,6.048772416666667e-05
142388,496,80.0,8.0,345,0.004141880199313164,0.44968634843826294,0.0,142388,6.048283666666667e-05
142477,497,20.0,2.0,89,0.008906995877623558,0.35633373260498047,0.0,142477,6.048157583333333e-05
142535,498,10.0,1.0,58,0.003566822735592723,0.37501224875450134,0.0,142535,6.048075416666667e-05
142824,499,60.0,6.0,289,0.005895623005926609,0.44300907850265503,0.0,142824,6.047666e-05
143745,500,120.0,12.0,921,0.012373581528663635,0.4201992154121399,0.0,143745,6.04636125e-05
143999,501,60.0,6.0,254,0.0021555789280682802,0.3504577875137329,0.0,143999,6.046001416666667e-05
144048,502,10.0,1.0,49,0.0024083813186734915,0.41847747564315796,0.0,144048,6.045932e-05
144099,503,0.0,0.0,51,0.012210220098495483,0.366729199886322,0.0,144099,6.04585975e-05
144146,504,0.0,0.0,47,0.004345037508755922,0.4599841237068176,0.0,144146,6.045793166666667e-05
144608,505,110.0,11.0,462,0.0024194964207708836,0.4162128269672394,0.0,144608,6.045138666666667e-05
